"1007_s_at","1053_at","117_at","121_at","1255_g_at","1294_at","1316_at","1320_at","1405_i_at","1431_at","1438_at","1487_at","1494_f_at","1598_g_at","160020_at","1729_at","1773_at","177_at","179_at","1861_at","200000_s_at","200001_at","200002_at","200003_s_at","200004_at","200005_at","200006_at","201983_s_at","202018_s_at","202088_at","202089_s_at","203256_at","203628_at","203963_at","204508_s_at","204623_at","204863_s_at","205009_at","205029_s_at","205225_at","205440_s_at","205472_s_at","205696_s_at","205862_at","205916_at","206378_at","206754_s_at","206799_at","207038_at","207626_s_at","209173_at","209443_at","209602_s_at","209603_at","209604_s_at","210096_at","210735_s_at","211000_s_at","211233_x_at","212148_at","212195_at","212496_s_at","212956_at","212960_at","213201_s_at","214164_x_at","214440_at","214552_s_at","215552_s_at","215729_s_at","215867_x_at","217528_at","217838_s_at","218195_at","218259_at","218807_at","220414_at","221765_at","39549_at"
11.0264,7.8698,7.7956,9.363,6.4745,9.369,7.7694,7.2787,9.3279,6.7217,8.1424,8.8365,7.7569,10.2782,8.4391,8.903,7.7886,6.8189,9.4885,8.1391,9.8426,11.9412,13.4696,14.7959,12.7781,12.0147,13.2399,9.0338,13.3791,12.5591,11.075,8.5619,9.6083,10.9067,8.9403,8.5978,10.1977,6.836,7.0772,11.8206,10.0018,7.0333,9.1706,7.5093,3.9845,15.8873,9.049,13.1214,8.269,6.7254,13.6401,10.4706,10.2457,9.5336,13.671,6.3769,9.3354,9.7964,7.1336,10.914,12.3411,10.424,12.5998,9.6936,6.8693,11.6268,10.5346,9.361,7.6342,6.9009,11.6762,7.434,10.2909,9.6256,9.9914,11.5416,3.5766,8.9287,4.4234
11.3208,8.3444,7.3242,9.3491,5.9859,7.8612,7.2297,6.3812,10.0041,6.1146,8.4909,8.7446,7.261,9.0509,8.499,8.8093,6.9916,7.1185,9.0674,7.6544,10.3066,11.3707,13.2018,14.6956,12.7085,11.2874,12.7149,6.6662,11.197,11.543,10.7427,9.0161,5.9113,10.7021,8.6209,10.927,7.8544,10.2691,1.3933,9.17,1.2487,8.2163,2.9591,6.8158,13.5228,2.3637,6.0737,3.6845,8.0106,3.4635,11.5668,4.1321,10.5574,10.0765,13.839,3.8367,8.7325,7.4317,7.3457,10.51,9.6868,8.976,11.6962,8.9946,5.2608,10.7241,11.267,8.139,7.1231,7.8752,10.6393,6.9064,9.6942,10.4997,10.0401,10.7029,9.8766,8.9847,6.0747
11.0071,8.2161,4.9808,8.4744,6.579,8.7898,6.1991,3.2836,10.4188,5.2074,8.6025,8.586,6.0295,9.585,8.7386,9.2094,7.6545,7.1161,8.3475,7.7788,9.8481,10.7161,13.379,14.4103,12.8447,12.1895,13.7699,9.669,14.7572,12.593,11.0792,9.4999,9.4807,6.5338,3.3617,4.5029,9.2298,3.3668,8.191,7.0398,8.3657,5.3863,5.7429,8.8102,3.1606,5.6935,5.1177,3.8802,6.1843,6.9511,8.0232,3.2138,6.9195,6.457,9.9527,6.9654,5.337,9.4961,4.2056,9.5824,11.1943,8.639,8.976,7.1155,3.5246,8.2308,8.6927,7.8098,5.8008,9.051,8.3014,1.7522,8.319,8.2384,8.6124,9.574,11.1033,8.5595,6.4458
11.0788,9.8339,7.859,9.1951,5.759,8.6397,7.9584,6.3297,9.3255,6.1352,7.6746,8.5855,7.0275,8.6559,7.92,7.7529,8.0247,5.483,7.7448,7.9487,10.138,12.2804,13.9047,14.6737,13.0259,11.3028,13.5285,3.6118,7.07,11.8685,11.1446,7.415,8.5708,13.3377,11.5707,12.9577,8.7885,13.7111,5.0397,9.6024,7.4793,9.1516,7.9254,8.9083,5.0566,9.6028,11.4973,5.8774,9.8766,7.5363,14.1877,8.0942,10.904,9.9781,14.0026,5.8112,11.7083,9.0567,5.7485,11.1165,10.9881,10.9932,13.0948,11.3319,8.2365,13.3777,13.2798,8.7733,6.8017,1.4502,13.2189,7.7715,10.3995,9.8469,8.8288,11.2032,8.7276,9.6786,3.311
10.6582,8.7218,7.2115,8.9446,5.2425,10.141,6.756,3.625,10.3755,6.1059,6.7337,8.7114,7.09,8.8227,8.1192,9.4035,6.6689,6.3896,7.0095,6.966,10.9223,10.9923,13.7997,15.566,12.8041,11.7285,13.0758,3.6245,4.6296,13.1425,11.5356,3.8099,7.3792,10.4313,8.1877,10.4798,8.9268,7.2397,5.0809,11.0475,5.0689,6.9912,5.1006,7.5207,3.2998,12.5538,5.4899,8.9028,8.8017,6.0284,10.9805,8.5136,9.9768,9.5281,13.3156,6.7325,8.7372,9.2866,7.7382,9.3676,11.325,10.0615,10.866,8.8849,6.5549,10.8956,10.1048,8.9374,7.4692,1.135,10.6105,1.2277,11.1488,9.943,9.5211,8.8376,4.8546,10.1138,3.0229
11.6867,7.8849,7.8478,9.0146,6.0089,9.6084,6.6863,7.1059,8.0683,6.7632,7.61,8.4669,7.9368,9.8154,8.2747,9.9674,5.8201,6.2452,9.0304,7.8315,10.3529,11.9736,13.4265,14.4852,12.9971,10.977,13.0294,7.0234,7.7342,15.1261,14.1799,2.677,15.5445,13.8283,11.9468,10.2659,7.6184,8.7102,5.8716,12.7629,5.9463,10.6485,9.8281,4.2815,2.8264,10.4346,3.0643,7.6745,9.1827,8.6723,14.4754,4.5048,12.7286,12.4544,15.2349,8.8187,11.6722,7.931,8.4458,12.144,10.8691,10.4458,14.3211,11.7982,7.118,13.9203,12.3067,8.9992,8.3599,5.199,13.8427,4.0595,11.1661,11.7661,10.3205,12.7091,8.5935,11.046,5.7498
10.8107,8.1872,7.4594,9.0434,5.8772,9.2191,7.1327,5.8336,7.798,6.1984,9.0389,8.1737,6.9079,9.0662,8.7892,8.7179,7.84,4.623,8.9015,7.8812,10.1904,11.8671,13.4655,14.8439,13.0813,11.4765,13.1675,6.4678,11.8578,15.1433,14.4327,9.197,10.1334,13.074,10.9283,12.1654,12.1943,12.769,1.1215,12.8106,13.0567,4.2975,9.2259,9.4709,9.2391,11.5152,9.8656,9.2354,11.1042,9.9478,14.886,4.4035,12.1614,11.9442,14.9183,8.1263,11.4265,12.3638,8.8165,10.8781,13.4595,11.1151,13.7081,11.7758,8.3088,13.4985,13.8763,9.6552,8.841,5.2731,13.2226,5.7427,11.8766,10.2107,10.0396,12.3639,6.6795,11.0824,4.1319
10.4926,9.4877,7.8447,8.151,2.857,8.609,6.6808,6.2095,8.8247,2.3945,10.2828,8.2508,5.9142,9.2778,9.0473,8.1659,7.996,6.9384,7.9838,7.6439,9.9261,11.2048,14.3938,14.9677,12.5372,12.2562,13.6738,7.6004,8.6396,11.5104,10.2204,10.3154,7.4771,4.6608,3.5299,6.6294,9.2037,2.2207,12.0569,6.3992,7.8199,2.2307,7.3622,-0.0934,3.504,8.5629,2.4356,1.5279,3.1047,6.3443,6.7552,3.6889,6.8205,6.7758,10.0017,4.2608,5.1141,9.4021,4.2368,9.025,10.7018,9.4685,7.6085,6.5165,3.7996,6.5685,6.8122,7.9463,4.8472,5.4453,7.2514,5.1646,8.9967,8.4483,8.8645,10.2141,7.8348,8.6297,4.4905
11.2444,9.0395,7.8213,8.6443,6.3307,8.8878,7.7637,5.3392,9.8533,6.2612,8.8732,9.2586,7.7126,10.1461,8.9466,9.2842,7.9532,7.4574,9.4993,7.999,9.9562,11.8097,12.4308,14.5059,12.5374,11.5879,13.1247,9.9999,9.9192,11.55,10.1837,11.5405,9.2369,7.828,6.4021,6.9144,7.4192,3.56,7.5897,7.5145,5.6925,5.2472,2.5269,4.5596,4.1281,5.8484,5.9063,5.02,5.3575,3.5392,4.0842,3.3167,7.4983,4.6637,10.3415,2.4639,6.7031,7.6569,4.9679,9.0949,10.3491,9.5293,7.8995,7.9606,4.246,8.8265,8.0262,7.6551,6.919,10.5501,9.0692,2.9006,9.1497,8.3483,9.379,8.6119,12.104,8.1586,7.0869
11.3286,8.5836,10.8994,10.2326,7.6195,8.6831,8.8445,4.6027,9.5571,7.0564,5.7499,9.3892,9.1629,10.2171,9.525,9.7595,7.3966,7.2038,10.2384,8.1151,9.6037,11.4711,13.2402,14.7784,12.7003,10.6362,12.6784,6.1174,6.0304,12.108,9.978,8.3915,9.3583,10.7427,8.3631,14.7013,8.0785,12.5495,3.2923,12.3486,8.5176,9.8938,7.9829,8.1697,12.4376,14.5458,8.319,12.1536,10.159,7.7922,14.7441,4.7428,10.6932,10.8329,14.0905,10.437,8.8549,7.4087,8.5538,11.832,8.9317,11.3114,12.346,10.0879,8.4874,10.9554,11.2713,8.5619,7.6728,3.1645,10.9504,3.4227,10.1772,10.1079,10.0364,11.4339,10.4303,9.5242,8.8236
11.467,8.6341,7.5481,8.7837,3.9129,9.6369,7.5046,3.8525,6.6035,7.3457,7.9299,8.669,8.2509,10.0188,8.6657,9.6829,7.186,6.5496,8.6621,8.1072,11.2171,11.4832,13.0476,14.2516,13.0696,10.6758,13.3821,6.3706,11.1925,13.9771,12.238,8.0217,10.7715,13.7544,11.7365,8.5388,11.1041,9.2947,5.4527,12.6635,13.5373,10.0854,8.6918,10.2231,3.506,10.5673,14.507,9.4569,9.5198,4.4653,13.9515,10.322,11.8087,12.2991,15.0195,7.7857,11.0995,10.5717,8.2947,10.988,13.1641,11.0299,14.4063,11.7574,11.184,13.7563,13.1579,9.8213,9.091,2.2442,13.4699,3.6349,8.9295,11.4682,11.0747,12.2304,6.9229,12.3672,6.9053
10.8638,8.9588,7.1194,9.0359,6.4596,9.6063,6.5766,4.1347,9.3466,6.4934,7.299,8.236,6.0429,8.2745,7.6655,8.0382,7.0708,6.3151,8.3491,7.847,11.1565,11.5005,13.8242,16.9257,12.4537,12.3065,13.6132,7.1122,2.7858,14.7497,13.6799,4.0369,9.5154,11.8654,9.9419,11.3017,10.9831,10.9446,2.1345,14.0632,14.3681,2.5543,8.3879,8.7747,3.8596,10.88,6.4488,9.8368,8.1969,2.9621,15.71,10.0834,10.9503,10.476,13.773,8.488,10.4197,11.0189,9.7207,10.2664,13.2686,10.934,13.5991,11.2822,10.0626,12.3503,10.8406,9.8082,10.5438,4.0078,12.2351,5.7771,11.8364,10.748,10.2379,10.7825,5.0413,8.293,6.8113
11.4372,7.9948,8.9652,9.5543,7.734,9.2207,8.3338,4.7168,11.5643,7.3802,7.7019,7.8493,8.4553,9.3635,9.5837,9.1129,6.8884,4.2625,10.6077,7.063,9.2176,11.4476,12.5632,14.8402,12.4272,11.6059,12.7635,8.5253,12.8434,14.8461,13.4395,5.2941,10.434,10.797,8.7742,13.7833,10.4916,14.0788,7.4674,12.1359,11.5708,6.6279,8.3158,8.6856,3.7932,13.7539,7.2043,12.5969,8.7467,7.261,13.3759,5.0368,10.0584,9.3952,13.6573,8.2107,9.7764,10.4823,8.3803,10.5024,12.4655,10.9539,12.5977,9.9247,5.6223,11.0469,11.0351,9.5248,8.374,5.3496,11.1743,6.0298,10.9705,9.6707,10.252,11.3811,6.4217,9.2812,7.288
10.7467,9.2031,6.8035,8.6608,3.2901,9.731,7.2404,2.9569,9.8906,5.4846,6.1517,8.2053,6.6997,8.1037,7.1439,9.4847,7.1568,5.6774,8.7683,6.8814,10.1053,11.3607,14.1382,15.3214,12.8587,11.989,13.1686,2.7525,5.5341,11.1509,9.8385,3.1367,8.4852,10.5987,8.8494,13.2504,9.7053,12.455,2.1248,10.2524,3.014,5.1043,6.6542,7.7504,2.6203,13.6105,9.2064,10.6867,8.4946,6.3015,13.3574,7.3992,10.0387,9.4884,13.186,7.1722,10.0312,10.1247,7.0335,11.4326,11.6157,10.2776,10.228,8.0714,8.902,11.4131,10.2493,9.0775,6.6984,1.8686,11.2031,5.5304,10.7006,11.0811,8.6835,9.7584,11.4078,10.476,4.5368
12.1157,7.9863,9.3651,9.4216,6.5618,7.5062,7.6162,4.6195,7.5567,6.701,6.4742,8.575,8.042,9.5561,8.7056,9.356,7.4818,6.2231,9.8769,7.733,11.1225,11.4036,14.4166,15.0781,13.104,12.9772,11.8786,3.6767,4.4774,15.3408,14.3804,7.7053,11.8836,11.4559,9.1732,13.2487,8.788,12.7364,2.619,12.9502,6.8477,7.9444,10.0881,7.1701,4.2594,15.7728,10.1785,12.8863,10.1676,8.3939,15.6894,6.7371,11.7164,11.1543,14.7152,5.5466,9.8777,8.8426,8.7141,9.6436,11.2879,10.5631,13.0467,11.0139,7.6729,11.6872,12.9423,9.5195,9.4738,6.1776,11.7157,3.0234,12.0876,13.4552,10.1802,12.9344,6.3005,10.4221,5.8881
10.9493,8.6641,8.1691,8.7642,4.543,9.6722,7.361,4.9783,11.1954,3.5089,8.2199,8.7331,7.0538,10.8517,8.475,9.4802,7.3995,6.867,9.2513,7.5551,9.2888,10.9293,13.2018,14.5301,13.2273,11.77,12.8507,9.2113,13.8637,11.8024,10.7871,11.2177,7.6683,7.6876,7.3977,7.0294,7.5542,6.5561,7.6532,8.3734,6.7691,2.1247,5.7804,6.5881,8.4712,8.1791,2.815,6.2763,7.1461,3.5359,8.2217,5.8802,8.3884,7.668,11.7681,6.3671,7.1023,7.9382,4.651,9.0783,10.3303,9.692,9.441,7.7009,5.3577,9.1538,9.0515,7.8448,6.2098,9.396,8.7807,3.814,9.5993,8.4427,9.1146,10.5506,11.261,9.0007,6.3561
10.8874,8.9912,5.055,9.5064,6.8145,9.6594,7.1626,5.9228,9.5666,4.9655,7.7218,8.7354,8.4561,9.6991,8.655,8.9357,7.7197,6.9209,9.5481,8.3139,9.5065,11.271,13.3366,14.8157,12.4778,10.7846,13.1662,2.7696,8.0858,15.5587,14.7482,8.3955,8.8261,12.7582,10.2045,13.3063,9.3138,15.5943,3.3703,12.3648,10.2548,8.4936,11.095,10.6261,5.0289,8.2659,12.4693,6.9,8.4716,6.4913,12.8316,11.3387,10.7905,10.2034,14.2836,6.2997,10.2781,9.8425,6.718,9.9724,11.9811,10.7367,13.1114,10.3256,8.1957,13.0672,12.866,9.5312,8.5333,5.6724,12.7996,4.2706,11.8732,11.2198,10.4732,10.5007,4.3515,9.7011,7.0949
11.3958,8.7964,6.5209,8.6307,5.0247,8.4064,7.1752,5.6425,5.7877,5.3505,4.0541,8.7541,7.4897,8.8411,8.3534,8.8718,7.1748,5.9527,8.5086,7.9539,10.3612,12.3153,13.5485,15.2586,12.9327,11.4939,13.3848,5.0544,3.7947,14.7097,13.6227,8.8842,8.9492,11.7433,9.9137,13.2394,11.0395,13.9635,1.1519,12.4009,9.3713,2.2774,6.1059,10.1437,5.0488,5.4479,9.2609,6.002,11.8412,9.4921,13.0504,9.9498,12.8387,12.0558,15.0045,5.6777,10.6261,11.3585,8.4764,11.635,13.3146,9.702,12.4623,10.1567,11.2562,12.4113,13.8486,9.4007,8.4469,2.7471,12.0084,4.858,11.4062,9.7479,10.2717,11.3105,9.2999,11.8409,6.3636
10.4125,7.9602,7.8744,9.2398,7.3331,9.4794,6.938,4.3061,11.7336,2.8259,8.5443,8.4993,7.1988,9.9018,9.3806,9.4463,7.3322,7.7807,8.6634,7.4498,10.8124,11.1739,14.04,15.3603,12.9883,11.8748,12.7128,8.965,13.5989,12.8014,11.1835,10.2339,8.7811,8.4484,5.4341,8.043,10.1924,8.2115,10.1013,9.3602,7.4758,4.9698,5.7752,6.7529,3.7534,13.1082,3.5391,13.012,7.4506,6.7585,10.2521,6.3868,8.542,8.2222,11.7642,6.9404,7.746,10.7119,4.1045,9.8991,12.4413,9.9752,11.2233,8.7271,3.3696,9.3508,9.4424,8.3642,7.0305,8.726,9.2339,5.189,10.2426,9.4797,9.7696,10.1054,9.7581,10.432,6.0983
10.9733,9.7423,7.4428,8.3553,6.0301,7.3518,6.5985,5.3422,2.7604,4.8201,6.9517,8.5058,5.8233,8.2051,7.989,9.0019,7.7973,6.2216,8.2733,7.8621,9.3147,11.8646,14.244,15.5404,12.4807,12.1221,13.7418,5.6994,10.02,14.4117,13.5402,7.9613,8.7039,12.2367,10.4918,10.1334,11.7312,11.092,3.5651,12.5568,9.6006,8.403,8.4779,9.1636,8.8224,12.3289,7.3898,9.9726,10.8725,8.3546,12.9753,10.1143,10.9124,9.9061,14.0287,9.2697,11.2004,11.7497,8.9466,10.6955,13.2981,11.2671,11.9581,9.4933,7.7779,12.7731,14.4613,9.2667,9.075,2.2476,12.6107,8.6394,8.834,10.7772,10.3731,12.5161,6.315,10.3143,3.4267
11.9543,9.0305,7.5594,8.9145,6.416,8.5893,6.3781,5.6203,8.011,5.6395,8.7292,8.7495,7.5658,8.8402,7.9524,9.1835,7.5541,6.5922,9.1566,8.0671,11.1054,11.9485,13.2381,14.566,12.9838,11.3783,13.4587,3.0482,9.5541,14.1117,12.7918,8.5249,8.7127,11.8789,10.356,13.2866,10.1441,10.1069,2.285,11.5745,7.4398,7.8504,5.7037,10.733,7.9002,15.9626,8.8301,14.7579,8.7203,6.8888,14.3954,9.583,11.2448,10.3189,14.4412,10.6175,10.6273,10.1846,6.9671,11.7197,12.7596,10.4576,12.8542,9.8661,9.2794,13.0116,13.4557,9.9731,7.6861,1.9478,12.6857,6.1149,11.2156,11.5353,10.6647,11.0178,5.1279,10.0862,2.2393
11.6233,8.2703,8.14,9.2847,5.8938,9.531,6.8366,3.5581,7.4896,6.4716,8.4654,8.7828,7.3543,9.7841,8.7053,9.1456,8.0355,7.6488,9.3737,8.0163,10.4919,12.1836,14.0625,15.4874,13.0586,11.0277,12.6162,7.8406,8.7247,14.8422,13.5254,9.6268,9.9817,13.5676,11.4213,12.6092,10.6455,14.8384,3.4701,11.3717,8.8419,5.5676,8.8094,9.736,13.2509,14.9944,10.0982,13.0481,8.165,7.4632,13.7937,10.5723,10.6992,10.5788,14.1005,6.9351,11.3223,10.2869,4.198,10.0752,12.2571,11.0751,11.4698,8.7772,7.4751,13.9149,10.1615,9.5884,5.9713,6.1308,13.8362,6.7221,11.3198,10.8182,9.6711,11.637,5.1881,9.5609,3.7499
10.5767,8.9054,6.9691,8.5916,3.4296,8.237,6.7439,3.4861,6.0859,5.9076,7.3188,8.0746,7.0789,9.8844,10.3535,9.1438,7.5266,6.9049,8.3851,7.7148,9.6805,11.9694,14.0059,15.1098,13.4058,11.6368,12.8497,7.8062,9.4858,14.7144,13.5966,9.3568,8.5383,11.7728,9.8751,13.4207,10.1889,14.6415,2.5537,11.1494,11.1015,7.6412,9.8823,9.9701,3.6217,12.4535,10.4567,9.3393,9.0989,6.8861,13.6344,7.7373,11.6566,10.5111,14.2047,5.46,10.4052,10.6426,7.6277,11.4445,12.6265,11.223,12.0226,9.3381,3.9101,12.0102,13.2088,8.0989,7.5522,3.174,12.0276,7.274,10.6432,10.8706,9.8321,11.9326,6.8184,10.3514,5.4939
11.4375,7.9564,6.7612,9.0276,5.9875,9.2387,7.166,3.8346,10.7687,5.665,8.0523,8.411,7.0506,8.3333,8.6005,9.2288,7.5852,5.476,8.7769,7.3478,9.6268,11.9986,13.281,14.6411,12.9168,11.7583,12.9741,5.8099,8.6575,14.2253,12.5993,6.5109,8.0269,11.6557,9.7861,11.8188,9.7294,8.3784,1.7207,12.1828,0.7447,6.6746,8.4982,7.8301,1.7599,10.7636,9.0095,9.0553,7.9048,3.3978,13.0409,10.1935,11.6477,11.2168,14.7614,6.4585,10.2118,9.957,8.0324,11.7106,11.6125,9.585,12.7002,10.1287,7.8935,12.1311,10.9807,8.7692,8.4123,5.6502,11.8135,0.7365,10.3179,9.9949,10.2637,11.2821,5.1683,9.276,3.9279
11.6268,8.0073,7.1604,9.3056,2.7648,9.0741,5.9092,5.2527,5.7626,3.187,7.741,8.7561,10.8577,9.3029,8.587,9.4424,6.309,6.8366,8.3728,7.9777,9.7799,11.6659,13.3463,14.7235,13.4742,11.493,13.3294,6.2231,12.1518,14.346,12.9836,8.1508,9.6906,12.4714,10.6719,13.8234,10.266,13.8071,5.527,14.7744,4.8423,8.9606,7.7721,7.9389,14.4368,9.7168,12.1128,5.9279,9.2921,7.4086,14.2911,3.9478,12.0137,11.4996,14.8724,10.8942,11.0796,10.5722,10.8852,11.5645,12.6667,12.1634,13.6442,11.1524,4.2828,13.1068,13.4771,8.7256,10.9786,2.5696,12.8927,13.0039,12.0128,12.5278,9.4126,12.5332,8.3684,9.6958,3.0216
11.4041,8.7849,8.1964,8.5677,3.2988,9.7455,6.6631,3.9661,7.8396,6.5435,6.8514,8.7579,7.4218,8.5143,8.0762,8.5007,4.2031,5.6525,9.2911,8.4955,9.9244,12.1973,12.9449,14.858,12.9321,11.5005,13.4789,5.296,11.8346,15.3118,14.0242,5.407,10.2376,13.452,11.8875,13.9965,12.1997,15.61,-0.09,13.3059,15.1813,8.5383,10.8574,9.8084,3.7627,10.6718,7.1043,7.524,12.0313,5.7152,15.7265,10.3511,12.1999,11.5555,15.1204,7.4256,11.9082,11.8854,7.5853,10.3704,13.6765,12.0253,13.2354,10.9948,10.3992,14.0103,10.5127,9.3345,8.2441,3.621,13.788,2.1988,11.4841,10.878,10.9471,12.8961,9.9876,12.4147,7.8411
10.7539,8.6856,6.9133,9.7126,6.4256,9.6322,7.1716,3.9828,7.1508,6.2048,7.7592,8.4316,7.4949,9.2444,8.3538,8.781,7.0888,5.9816,8.9079,7.7223,9.5381,11.6277,13.3122,14.5998,12.6647,11.987,13.9241,3.5773,4.9366,15.4659,14.3211,8.2346,7.9791,13.7906,11.3125,11.0077,11.7059,11.179,2.8986,12.3296,14.2297,6.0107,8.004,9.1534,2.2189,12.0363,7.7708,9.5024,8.8168,8.031,15.2493,10.6158,10.3284,9.9595,13.769,7.6747,11.7399,11.5475,7.8741,10.4996,13.21,11.5027,11.5862,9.4518,9.9986,13.9384,10.6027,9.3316,8.1807,5.5826,13.592,4.6247,8.2974,10.7407,10.1181,12.0728,3.9604,10.2036,6.0299
11.3627,8.6771,4.9542,9.6943,4.0177,9.4154,8.1591,6.9346,8.3595,6.4817,5.8069,10.2888,8.3022,9.2086,8.1201,9.58,7.6946,4.5934,10.1046,7.676,10.1022,11.6326,14.0156,14.7909,12.9385,11.5612,13.092,10.0952,15.0097,11.1364,9.9147,6.9668,7.2608,12.1205,10.1568,7.9311,7.0117,6.5666,16.0893,7.7434,2.2017,6.8716,5.5269,3.16,15.052,6.0489,3.8639,3.4226,7.8883,2.7935,8.7273,7.4052,8.0318,8.1615,11.264,8.098,10.375,7.6231,6.1001,8.6812,8.9224,10.0843,9.3679,8.5605,4.3501,12.7241,7.775,8.7557,4.2249,2.3533,12.4857,12.9517,9.2279,8.75,9.1594,11.2296,12.1998,10.4512,5.5684
11.2276,7.586,6.6064,9.2455,6.5469,8.9235,7.487,2.7905,9.6112,6.3782,7.1515,9.2727,7.6954,9.3734,7.7794,9.9234,5.5018,6.6249,9.3269,8.3257,9.4927,11.53,13.8984,15.5127,13.0947,11.4194,13.8142,6.6578,13.3404,14.474,11.8914,4.8491,10.7241,11.8236,9.5181,12.4717,11.3017,12.0561,5.4235,14.6833,9.4323,11.0461,9.1891,8.1383,2.7706,16.4563,11.2288,16.4488,9.1262,5.72,12.4046,5.0767,12.0178,11.4715,15.1746,10.0651,8.8729,9.3844,8.4481,10.6292,12.814,11.9369,14.4884,11.188,8.0377,12.2817,11.544,8.6496,8.7429,1.4906,12.2326,2.8517,12.8914,10.2513,10.6441,11.5543,5.3266,9.9432,9.8865
