"1007_s_at","1053_at","117_at","121_at","1255_g_at","1294_at","1316_at","1320_at","1405_i_at","1431_at","1438_at","201508_at","201555_at","201930_at","202683_s_at","203139_at","203625_x_at","203628_at","203928_x_at","203963_at","204508_s_at","204667_at","204681_s_at","204822_at","204825_at","204914_s_at","205225_at","205229_s_at","205347_s_at","205478_at","205696_s_at","205713_s_at","205751_at","205830_at","205997_at","206391_at","206401_s_at","206509_at","206793_at","208582_s_at","208670_s_at","208712_at","208893_s_at","209173_at","209366_x_at","209560_s_at","209603_at","209604_s_at","209942_x_at","210735_s_at","211864_s_at","212344_at","212583_at","212768_s_at","212956_at","213527_s_at","214164_x_at","214612_x_at","215304_at","215432_at","215609_at","215729_s_at","215867_x_at","216092_s_at","217257_at","218002_s_at","218211_s_at","218483_s_at","218807_at","218856_at","218862_at","219051_x_at","219438_at","219919_s_at","220034_at","220773_s_at","221704_s_at","222256_s_at"
11.0788,9.8339,7.859,9.1951,5.759,8.6397,7.9584,6.3297,9.3255,6.1352,7.6746,7.7661,10.2328,10.4514,8.0851,9.2652,8.895,8.5708,9.208,13.3377,11.5707,10.6968,8.2878,8.545,10.3223,8.4282,9.6024,6.8154,8.6901,7.7937,7.9254,5.7905,5.7773,6.1417,6.2872,7.8722,8.8404,9.9159,4.2999,2.0677,10.6328,10.2632,9.0279,14.1877,12.4494,2.9651,9.9781,14.0026,7.3473,11.7083,9.0565,8.3071,5.1677,4.7899,13.0948,8.9768,13.3777,7.8525,7.1808,2.7522,4.6962,1.4502,13.2189,10.4972,1.9151,6.8885,12.7138,9.8568,11.2032,8.6886,9.0977,9.4292,8.3971,7.3141,2.7276,6.9508,9.3886,7.5688
10.6582,8.7218,7.2115,8.9446,5.2425,10.141,6.756,3.625,10.3755,6.1059,6.7337,4.1932,10.5688,10.7869,8.8976,8.8491,9.412,7.3792,6.5731,10.4313,8.1877,8.8911,8.2977,8.2799,9.8364,2.2573,11.0475,7.1332,7.4871,2.2253,5.1006,4.9178,0.7961,2.0886,9.9761,7.4551,4.1098,8.802,6.7807,2.1174,9.1606,8.4111,8.4281,10.9805,9.522,6.3642,9.5281,13.3156,3.2825,8.7372,7.1628,5.5685,7.1292,2.3991,10.866,8.4043,10.8956,2.9708,6.0907,2.7713,7.1211,1.135,10.6105,8.535,6.3897,9.4106,12.0952,8.6918,8.8376,8.1588,9.9633,7.5513,4.8328,5.2714,4.8933,3.2498,8.6085,7.4357
11.6867,7.8849,7.8478,9.0146,6.0089,9.6084,6.6863,7.1059,8.0683,6.7632,7.61,9.6019,9.1603,8.9304,9.1237,8.8225,9.2943,15.5445,10.2937,13.8283,11.9468,11.1272,8.4913,6.375,7.1419,3.3059,12.7629,4.9962,7.241,2.885,9.8281,7.765,4.5822,10.11,5.3538,4.0622,10.4891,6.3665,4.5117,3.559,10.1212,11.4256,8.1173,14.4754,12.2029,6.4948,12.4544,15.2349,3.0626,11.6722,9.8223,7.6057,9.9483,6.5187,14.3211,8.2351,13.9203,6.2007,9.704,6.3071,6.4808,5.199,13.8427,9.8774,5.2428,8.2916,13.9184,8.9445,12.7091,6.5775,9.3176,8.109,8.8561,7.618,5.4088,7.8675,9.2182,7.7447
10.8107,8.1872,7.4594,9.0434,5.8772,9.2191,7.1327,5.8336,7.798,6.1984,9.0389,11.3703,9.0114,9.1491,8.7824,7.6835,8.4533,10.1334,10.6992,13.074,10.9283,10.7997,7.8728,6.1413,8.009,1.2698,12.8106,6.4454,7.8608,8.1848,9.2259,10.391,3.3581,7.1122,6.7972,7.3499,10.8682,15.7391,6.7415,4.0558,9.926,11.6185,9.5691,14.886,13.134,4.8928,11.9442,14.9183,3.9632,11.4265,10.4791,12.1484,6.8715,1.7959,13.7081,8.7138,13.4985,2.0565,8.129,7.6472,6.906,5.2731,13.2226,10.2776,3.3651,11.4864,13.2721,10.0591,12.3639,9.1763,9.7824,9.4868,9.3148,9.1712,5.5367,7.8015,9.0265,7.3618
10.4926,9.4877,7.8447,8.151,2.857,8.609,6.6808,6.2095,8.8247,2.3945,10.2828,7.3278,12.0051,12.0267,8.5106,9.3039,11.3193,7.4771,6.3683,4.6608,3.5299,3.1931,7.2429,8.5016,10.7112,2.6374,6.3992,5.1277,10.6718,9.3738,7.3622,4.3679,3.735,1.3746,6.7708,7.8318,5.3303,6.1562,6.7943,2.6334,8.7581,6.6639,3.1129,6.7552,9.5136,5.2494,6.7758,10.0017,1.8968,5.1141,9.1769,6.247,5.2367,5.5167,7.6085,7.9855,6.5685,2.1518,5.1615,2.8647,6.4479,5.4453,7.2514,6.2595,1.2855,7.9267,7.4478,7.8375,10.2141,12.0203,7.7215,4.8958,5.0551,6.7739,4.9781,7.559,8.6725,5.4341
11.2444,9.0395,7.8213,8.6443,6.3307,8.8878,7.7637,5.3392,9.8533,6.2612,8.8732,7.5021,10.2218,10.4972,9.5648,9.9421,9.0766,9.2369,6.6704,7.828,6.4021,6.0773,7.3891,7.5115,9.9527,2.8301,7.5145,6.5007,8.9949,8.5034,2.5269,4.9285,5.8808,6.4255,4.9331,10.808,4.6899,7.2136,6.5735,1.773,9.006,10.6652,4.3599,4.0842,9.9575,6.2776,4.6637,10.3415,6.8182,6.7031,8.5377,8.3731,6.7247,2.0704,7.8995,8.2984,8.8265,7.5895,7.3967,2.7446,4.6636,10.5501,9.0692,7.313,7.1058,8.2207,7.7987,8.5549,8.6119,10.8533,8.8885,8.3302,5.0637,9.1681,5.553,4.8223,8.8146,5.4817
11.3286,8.5836,10.8994,10.2326,7.6195,8.6831,8.8445,4.6027,9.5571,7.0564,5.7499,9.4462,9.9845,10.5345,8.9343,9.8124,8.5247,9.3583,9.6189,10.7427,8.3631,8.9743,3.5145,8.3296,8.7264,5.7344,12.3486,4.4093,7.7992,5.7675,7.9829,9.005,6.134,7.9829,4.941,4.6106,6.1981,8.2026,5.3427,4.9717,9.6406,12.9446,4.2612,14.7441,10.3692,8.0603,10.8329,14.0905,4.5367,8.8549,6.9216,8.8059,7.3648,3.6457,12.346,8.3472,10.9554,5.0585,7.6782,3.9594,8.8466,3.1645,10.9504,9.245,1.9155,8.058,14.2086,9.2293,11.4339,7.5884,9.1291,9.3296,5.9086,7.436,4.4379,7.6809,7.3635,5.9731
11.467,8.6341,7.5481,8.7837,3.9129,9.6369,7.5046,3.8525,6.6035,7.3457,7.9299,10.8172,9.3789,10.0225,8.4784,7.7109,8.649,10.7715,11.0419,13.7544,11.7365,9.8158,7.6448,6.9524,8.6923,4.1777,12.6635,7.8909,6.8795,7.2588,8.6918,7.4318,3.4925,6.7376,5.3165,8.0977,11.0701,10.9402,4.1969,5.8451,8.9292,12.7606,7.1126,13.9515,11.9657,5.231,12.2991,15.0195,5.603,11.0995,10.0313,8.7359,6.94,5.5755,14.4063,10.1564,13.7563,4.2114,9.2323,6.4869,7.2957,2.2442,13.4699,9.7807,7.2516,7.8942,13.2891,9.3634,12.2304,8.9932,10.5301,10.3511,10.2929,9.6829,3.9438,9.2655,8.5824,8.1792
10.8638,8.9588,7.1194,9.0359,6.4596,9.6063,6.5766,4.1347,9.3466,6.4934,7.299,11.2357,10.0404,10.7846,8.6772,7.0933,8.7056,9.5154,10.043,11.8654,9.9419,11.0018,8.6163,6.5551,8.5499,5.5358,14.0632,7.5469,8.1455,2.6771,8.3879,3.5201,6.6644,5.3883,7.4099,3.5198,10.0461,7.5527,8.8374,2.0945,10.4052,13.5732,9.3434,15.71,12.5883,5.9462,10.476,13.773,1.8458,10.4197,8.9412,4.9767,7.8254,4.3833,13.5991,8.6979,12.3503,2.6108,8.4688,5.2135,4.3449,4.0078,12.2351,9.2452,5.4881,10.7585,12.6369,9.8644,10.7825,5.5358,10.0022,9.4159,8.9242,7.5067,3.4826,7.275,8.3123,5.5544
11.4372,7.9948,8.9652,9.5543,7.734,9.2207,8.3338,4.7168,11.5643,7.3802,7.7019,9.427,9.5745,8.9478,9.1693,8.6821,8.5966,10.434,10.1163,10.797,8.7742,10.4645,7.8803,7.1039,4.1824,3.4992,12.1359,6.7466,7.6858,8.7335,8.3158,7.8491,5.6085,6.8991,5.9681,9.3335,8.4046,16.7421,5.208,3.7883,9.6868,8.8492,9.8726,13.3759,12.0899,6.9495,9.3952,13.6573,4.8135,9.7764,9.7191,7.7229,5.2331,7.3508,12.5977,9.0627,11.0469,3.6983,8.4977,9.6915,7.2963,5.3496,11.1743,9.7318,5.5921,10.542,13.1021,9.6297,11.3811,8.8351,9.1495,9.1391,7.1811,8.5521,4.2575,5.9325,9.0989,8.1436
10.7467,9.2031,6.8035,8.6608,3.2901,9.731,7.2404,2.9569,9.8906,5.4846,6.1517,8.4545,10.3878,10.6465,8.4935,7.6558,9.1839,8.4852,7.2689,10.5987,8.8494,8.7603,7.7815,7.5276,9.5473,0.8672,10.2524,6.2651,7.8275,2.0896,6.6542,2.6847,1.5311,6.4289,9.215,7.1698,5.3877,12.8106,5.5527,5.3797,9.6473,9.6036,5.5336,13.3574,10.0158,5.2627,9.4884,13.186,8.9647,10.0312,7.8749,5.8692,6.6026,4.8241,10.228,8.2643,11.4131,8.4663,6.7409,3.8471,3.9888,1.8686,11.2031,7.8689,4.2423,8.668,11.4189,8.0618,9.7584,7.9824,9.2873,8.5591,8.228,6.6772,3.3798,7.2823,8.8458,7.4999
12.1157,7.9863,9.3651,9.4216,6.5618,7.5062,7.6162,4.6195,7.5567,6.701,6.4742,11.3984,9.8527,9.5271,8.5317,7.5969,8.0607,11.8836,9.7806,11.4559,9.1732,11.3649,7.2549,8.1288,9.125,4.6518,12.9502,3.5563,8.2496,3.2457,10.0881,8.3625,2.0196,5.9945,3.985,6.8912,9.3646,7.317,6.7126,2.635,8.8036,10.9162,4.1813,15.6894,13.2869,2.0671,11.1543,14.7152,6.6245,9.8777,10.1679,8.4393,6.9898,6.0499,13.0467,8.3809,11.6872,4.9968,8.7291,4.3608,6.535,6.1776,11.7157,7.4704,6.2137,6.4843,14.2673,8.8803,12.9344,7.723,11.325,9.34,10.3416,6.0298,5.9803,7.3795,9.2851,4.459
10.9493,8.6641,8.1691,8.7642,4.543,9.6722,7.361,4.9783,11.1954,3.5089,8.2199,7.4207,10.0625,10.5167,8.2866,9.7358,9.7789,7.6683,7.6977,7.6876,7.3977,4.1159,5.7149,8.3909,10.2958,8.8637,8.3734,2.7421,8.5354,6.6112,5.7804,5.4673,6.5603,2.0489,6.604,11.9847,5.5229,7.5416,5.1944,5.842,9.5149,9.5861,8.0329,8.2217,10.937,6.7579,7.668,11.7681,11.0286,7.1023,9.318,8.0001,4.3594,3.72,9.441,8.8269,9.1538,10.726,7.2224,5.1695,2.7859,9.396,8.7807,7.1588,6.4233,10.3509,9.5311,9.0594,10.5506,10.2519,9.5412,7.4397,6.722,8.6261,5.8964,7.5677,9.1239,5.5268
10.8874,8.9912,5.055,9.5064,6.8145,9.6594,7.1626,5.9228,9.5666,4.9655,7.7218,10.8239,9.5427,10.2188,7.6009,7.6775,9.3062,8.8261,11.1642,12.7582,10.2045,10.4763,7.2971,8.4067,9.7261,7.6374,12.3648,4.4322,7.4481,6.865,11.095,2.9714,5.6486,8.2319,3.1353,7.3694,10.6033,8.765,5.855,6.4592,8.7415,9.4545,4.6478,12.8316,12.759,6.8274,10.2034,14.2836,4.8916,10.2781,9.3225,9.7536,6.5777,4.3906,13.1114,9.5712,13.0672,3.1164,10.3822,6.2918,3.0782,5.6724,12.7996,8.9926,5.3884,8.0815,12.6185,9.6945,10.5007,7.8091,10.5122,9.2052,9.3052,7.6858,4.8977,8.7762,7.585,5.6678
11.3958,8.7964,6.5209,8.6307,5.0247,8.4064,7.1752,5.6425,5.7877,5.3505,4.0541,10.0699,9.5946,9.2708,8.5372,7.8931,8.5806,8.9492,10.0491,11.7433,9.9137,10.9008,7.1154,6.6963,8.1444,3.7284,12.4009,6.7384,7.3611,2.0795,6.1059,8.6038,5.5728,7.2243,1.8073,5.8738,10.268,11.3608,7.4182,5.0522,10.5002,10.9898,9.9481,13.0504,12.8751,5.692,12.0558,15.0045,5.6154,10.6261,11.2046,14.131,7.1584,5.524,12.4623,8.8678,12.4113,2.9603,7.5159,3.7307,6.4259,2.7471,12.0084,9.7026,4.246,11.0233,14.0696,10.0757,11.3105,8.9114,11.3605,9.8797,7.8151,8.8047,2.0929,6.9989,8.0171,4.7514
10.4125,7.9602,7.8744,9.2398,7.3331,9.4794,6.938,4.3061,11.7336,2.8259,8.5443,10.6281,9.7531,10.2878,8.7887,8.941,9.2123,8.7811,8.1971,8.4484,5.4341,7.6785,8.1777,7.4217,8.81,5.0174,9.3602,7.6573,8.0663,6.9863,5.7752,8.0537,2.1782,1.2438,9.4007,10.0794,7.884,13.5853,7.3216,2.525,9.8015,9.2948,9.6208,10.2521,10.8703,9.4542,8.2222,11.7642,2.1134,7.746,9.4577,10.4544,7.0912,7.3062,11.2233,8.2158,9.3508,5.4353,6.3843,3.5996,7.0066,8.726,9.2339,8.0276,5.3217,12.1551,10.0218,8.9018,10.1054,10.4575,8.9595,7.0023,6.2744,6.8964,5.8252,6.8719,8.8121,4.9994
10.9733,9.7423,7.4428,8.3553,6.0301,7.3518,6.5985,5.3422,2.7604,4.8201,6.9517,9.0655,10.1059,10.2666,8.8322,5.8472,8.78,8.7039,10.3818,12.2367,10.4918,10.4882,6.5974,7.421,9.6292,4.9068,12.5568,6.1002,6.009,3.1975,8.4779,2.6853,4.8719,7.4196,3.2197,5.2219,10.4049,16.2497,6.2485,2.6417,10.2823,10.4591,3.0909,12.9753,13.2589,1.0914,9.9061,14.0287,2.066,11.2004,11.4909,7.0471,7.1744,6.8261,11.9581,8.4407,12.7731,0.6159,6.5786,6.4743,5.6886,2.2476,12.6107,9.0474,6.0359,7.4785,13.0666,9.71,12.5161,7.1811,9.1409,9.8472,6.6895,8.2988,3.8187,6.838,9.502,4.8985
11.9543,9.0305,7.5594,8.9145,6.416,8.5893,6.3781,5.6203,8.011,5.6395,8.7292,10.6637,10.3072,10.4102,9.1252,7.612,8.6906,8.7127,9.1039,11.8789,10.356,10.5982,7.9589,8.5695,8.8264,3.0618,11.5745,6.4824,6.051,5.384,5.7037,8.2076,6.3102,4.6472,4.0389,4.6668,8.9693,9.9103,4.9984,6.0011,10.0279,10.8591,7.9428,14.3954,11.9783,4.3058,10.3189,14.4412,2.7389,10.6273,9.2784,8.0539,7.0395,1.7232,12.8542,9.0929,13.0116,5.3583,8.496,5.2406,6.9163,1.9478,12.6857,10.3864,4.506,15.0219,12.9296,9.1496,11.0178,9.1101,9.5488,10.1342,8.7883,8.562,2.3111,6.6228,8.3229,7.2957
11.6233,8.2703,8.14,9.2847,5.8938,9.531,6.8366,3.5581,7.4896,6.4716,8.4654,11.8729,9.9256,9.6191,7.9795,7.9671,9.3121,9.9817,9.2547,13.5676,11.4213,11.0326,7.5062,8.2813,8.9147,6.2484,11.3717,4.0641,6.8984,4.0518,8.8094,3.0284,5.4158,6.1767,6.6321,9.5525,9.3479,13.4531,5.5983,2.9948,9.2697,11.3785,5.9043,13.7937,12.9472,4.4687,10.5788,14.1005,6.8005,11.3223,9.6648,12.6527,6.2607,9.1171,11.4698,9.1517,13.9149,5.2725,7.9478,7.3518,6.6478,6.1308,13.8362,10.9053,3.9359,9.9535,12.8277,9.364,11.637,10.1273,9.3775,8.9544,8.4359,9.2953,7.1987,7.635,8.5102,7.3199
10.5767,8.9054,6.9691,8.5916,3.4296,8.237,6.7439,3.4861,6.0859,5.9076,7.3188,10.924,9.7574,10.4351,9.0493,8.0763,9.2075,8.5383,8.2254,11.7728,9.8751,10.2949,7.6834,7.586,8.6085,6.1472,11.1494,6.3929,6.5502,6.4522,9.8823,10.4589,4.5629,6.8949,5.4059,8.0541,7.4395,11.7794,7.0475,2.5584,9.9437,11.1748,8.5005,13.6344,11.7854,5.7994,10.5111,14.2047,2.2864,10.4052,10.6833,11.6541,5.9553,5.0367,12.0226,8.1136,12.0102,2.1582,7.4629,3.3571,6.2295,3.174,12.0276,8.6074,5.9652,10.6557,12.8072,8.7313,11.9326,9.3912,8.6868,8.1638,8.1585,8.9923,5.2749,7.4572,8.9874,7.1627
11.4375,7.9564,6.7612,9.0276,5.9875,9.2387,7.166,3.8346,10.7687,5.665,8.0523,9.1568,9.5985,9.0442,8.785,7.3839,8.7061,8.0269,9.0115,11.6557,9.7861,10.6046,6.9526,7.3457,8.0961,5.7282,12.1828,2.3535,6.9006,4.1812,8.4982,7.9763,5.5352,4.8215,5.6327,7.0889,8.5209,7.1514,7.0085,5.1615,8.7817,10.1339,5.0411,13.0409,12.926,7.7139,11.2168,14.7614,7.1257,10.2118,9.3167,7.8489,6.2213,0.7522,12.7002,8.8745,12.1311,6.2711,5.8169,4.3701,4.8032,5.6502,11.8135,10.2525,2.9161,8.4261,12.2073,9.4675,11.2821,9.0832,9.7249,10.2525,7.1723,8.9611,1.9426,8.0276,7.4879,6.6417
11.6268,8.0073,7.1604,9.3056,2.7648,9.0741,5.9092,5.2527,5.7626,3.187,7.741,11.663,10.2803,9.4143,8.3615,7.3341,9.2305,9.6906,10.7399,12.4714,10.6719,10.7168,8.0788,6.7682,8.5877,7.9303,14.7744,3.077,8.24,5.5203,7.7721,8.8773,4.4578,9.8189,6.7231,6.2649,11.0416,15.5241,4.9031,3.4028,8.6713,11.0433,8.4736,14.2911,13.1793,3.3667,11.4996,14.8724,5.1217,11.0796,10.4441,8.4984,6.505,6.156,13.6442,8.0852,13.1068,3.2967,6.523,4.4479,7.0884,2.5696,12.8927,10.3274,3.8666,9.7278,13.3344,9.8348,12.5332,9.1273,10.0716,9.5077,8.2254,5.7486,6.7147,7.4254,9.2399,7.0819
11.4041,8.7849,8.1964,8.5677,3.2988,9.7455,6.6631,3.9661,7.8396,6.5435,6.8514,11.5547,9.4695,9.8701,8.4348,7.7376,7.6847,10.2376,10.3261,13.452,11.8875,11.1871,7.3239,7.311,9.115,3.9709,13.3059,4.2331,6.6257,6.7235,10.8574,5.6396,5.6615,8.1514,4.9948,5.9116,10.162,13.6904,6.1641,4.0118,8.7415,12.2159,9.0084,15.7265,12.32,5.1406,11.5555,15.1204,1.6297,11.9082,9.9836,9.2034,6.9349,2.9302,13.2354,9.4388,14.0103,1.7539,8.1536,3.2502,5.7915,3.621,13.788,10.0742,3.2708,7.0789,13.2257,9.9836,12.8961,7.1105,11.8397,10.4424,9.9697,7.7884,7.6742,6.8971,9.0693,8.3506
10.7539,8.6856,6.9133,9.7126,6.4256,9.6322,7.1716,3.9828,7.1508,6.2048,7.7592,9.6532,9.8046,10.2756,8.5682,7.8807,9.7334,7.9791,9.0788,13.7906,11.3125,10.0352,7.9332,6.3062,8.3835,4.1572,12.3296,4.8126,8.008,8.195,8.004,6.8398,5.9341,7.8221,6.652,4.7346,8.4216,13.9722,4.3161,2.7628,9.3036,12.3086,5.6948,15.2493,11.6294,3.131,9.9595,13.769,2.977,11.7399,10.1201,8.7529,6.8231,5.1086,11.5862,9.3501,13.9384,3.8424,7.8385,4.7465,6.8459,5.5826,13.592,9.6954,5.8884,11.8054,13.7814,9.446,12.0728,7.8697,10.2334,10.5126,9.5839,9.8864,5.3797,8.0964,7.975,6.2409
11.3627,8.6771,4.9542,9.6943,4.0177,9.4154,8.1591,6.9346,8.3595,6.4817,5.8069,6.568,9.4734,10.3548,7.9508,8.9056,9.5949,7.2608,9.4073,12.1205,10.1568,9.8001,9.2297,7.7716,9.072,2.9137,7.7434,6.7334,7.6103,3.4271,5.5269,7.8268,2.6444,7.6503,5.3471,7.0905,8.9272,16.4367,5.3779,5.2805,9.1001,9.5937,5.7558,8.7273,13.922,6.8235,8.1615,11.264,6.406,10.375,8.5996,8.5545,7.6523,6.7658,9.3679,8.592,12.7241,7.1115,7.907,8.3099,7.6777,2.3533,12.4857,8.7559,1.4231,8.3155,13.3991,10.1353,11.2296,4.1981,8.374,8.5887,5.6816,8.7233,7.8462,8.1934,8.617,8.5596
11.2276,7.586,6.6064,9.2455,6.5469,8.9235,7.487,2.7905,9.6112,6.3782,7.1515,11.3185,9.3382,9.0692,9.0723,8.5654,8.9695,10.7241,10.2642,11.8236,9.5181,10.5217,6.6103,6.7305,8.2991,3.3408,14.6833,3.6513,6.722,9.1325,9.1891,7.8337,1.4321,8.4295,5.3672,6.5205,10.1112,10.9992,5.4981,4.8347,9.511,10.7113,3.5635,12.4046,13.3663,4.2539,11.4715,15.1746,4.5746,8.8729,8.0006,7.4513,7.3955,2.039,14.4884,9.3832,12.2817,3.6634,9.3989,4.2981,8.0116,1.4906,12.2326,9.6344,3.3581,11.8796,13.5904,9.4737,11.5543,6.516,11.1498,9.8953,5.2874,9.0458,9.448,5.6902,9.4073,9.2073
